epoch,train_lossGenerator,train_lossDiscriminator,val_lossGenerator,val_lossDiscriminator,val_PSNR,val_SSIM,epoch_time_sec
82,6.639091785234219,0.6604104978780424,7.81187824935013,0.7809687086020296,22.375881073785244,0.8840202662592481,223.7864294052124
83,6.69929493519998,0.6630857971501517,6.657520058488302,0.9383773635897821,22.664513972205558,0.891479711870126,224.00960564613342
84,6.616498431780331,0.6605324866637923,9.238753811737652,0.4380132762509998,18.889948572785443,0.7999655928189362,224.63388204574585
85,8.70402072924328,0.5969730929857042,7.557643158868227,0.6644972763259848,21.869776044791042,0.8735229516596681,224.22397351264954
86,7.057798511248066,0.6445901308892777,9.945723355328933,0.40262338157368527,20.707046090781844,0.8535179682813437,224.7740933895111
87,6.835885388926932,0.6538948965228639,7.6217912667466505,0.7498453434313137,22.519446110777846,0.8728298285655369,223.18792510032654
88,6.757999082739439,0.6517509452644838,9.781518696260747,0.7415040429414117,22.264534593081382,0.8789626840256949,224.64211750030518
89,6.717233296981071,0.6581586918892186,8.759145045990802,0.7439694190068237,21.682241676664667,0.8533104902457008,224.77787137031555
90,6.610556316416851,0.6573738555378021,8.110940311937613,0.7589486009048191,22.29431301239752,0.8786924255773845,224.0159068107605
91,6.621644813039472,0.6665269772882904,10.98939274645071,0.540140653509923,20.338341706658667,0.8264544356753649,224.9462025165558
92,6.836124743209313,0.6527094851927938,8.351869469856029,0.7925279201972105,20.797745138472305,0.8386297349905019,222.84939908981323
93,6.618671113478235,0.6617529028971907,8.21113277344531,0.733750271430089,21.556491826634673,0.8607151616551689,225.27459931373596
94,6.543990992247669,0.6582208421043733,8.242827996900619,0.752167925789842,20.35185150469906,0.8270828256223756,224.57369208335876
95,6.526691436928826,0.6636538672888821,7.1939479291641675,0.7878569305670116,21.096199510097982,0.8549443431626175,223.92793583869934
96,6.519645015935817,0.6564551419429016,7.061706408718257,1.248271341825385,22.66595118476305,0.8738948499362628,223.76445174217224
97,6.5225685197866206,0.666945186812583,9.480483590781844,0.4820097503936713,19.85516021795641,0.8178257903106879,222.05904626846313
98,6.5163379111821245,0.6623041971011184,8.080512022595482,0.6675149833314588,22.89779231653669,0.8894347107141072,225.71593117713928
99,6.424987001952878,0.660629113406376,6.550615658118376,0.7765947298821486,22.67887672465507,0.8930712880861328,225.07792735099792
100,6.405458757090805,0.664795159231361,7.085978116876625,0.9362555223330334,21.17311225254949,0.8624680337370026,223.71895098686218
